chromophore_smiles,solvent_original,canonical_chromophore_smiles,canonical_solvent_smiles,absorption_nm,emission_nm,lifetime_ns,quantum_yield,log_extinction,source_dataset
CCCCCCCCCCCCCCCC[n+]1ccc(C=Cc2ccc(N(C)C)cc2)cc1,CCO,CCCCCCCCCCCCCCCC[n+]1ccc(C=Cc2ccc(N(C)C)cc2)cc1,CCO,484.9,,,,,deep4chem
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,CCCCCCCCC,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,CCCCCCCCC,922.2903226,,,,,deep4chem
CCCCCCCCCCCCCCCC[n+]1ccc(C=Cc2ccc(N(C)C)cc2)cc1,CO,CCCCCCCCCCCCCCCC[n+]1ccc(C=Cc2ccc(N(C)C)cc2)cc1,CO,480.2,,,,,deep4chem
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,CCCCCCCCCC,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,CCCCCCCCCC,922.2903226,,,,,deep4chem
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,CCCCCCCCCCCC,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,CCCCCCCCCCCC,919.3247588,,,,,deep4chem
CCCCCCCCCCCCCCCC[n+]1ccc(C=Cc2ccccc2O)cc1,CCCCCC,CCCCCCCCCCCCCCCC[n+]1ccc(C=Cc2ccccc2O)cc1,CCCCCC,530.1,,,,,deep4chem
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,C1CCCCC1,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,C1CCCCC1,925.2750809,,,,,deep4chem
CCCCCCCCCCCCCCCC[n+]1ccc(C=Cc2ccccc2O)cc1,ClC(Cl)(Cl)Cl,CCCCCCCCCCCCCCCC[n+]1ccc(C=Cc2ccccc2O)cc1,ClC(Cl)(Cl)Cl,548.4,,,,,deep4chem
CCCCCCCCCCCCCCCC[n+]1ccc(C=Cc2ccccc2O)cc1,Cc1ccccc1,CCCCCCCCCCCCCCCC[n+]1ccc(C=Cc2ccccc2O)cc1,Cc1ccccc1,554.2,,,,,deep4chem
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,C1=CCCCC1,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,C1=CCCCC1,887.9192547,,,,,deep4chem
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,C1CC[C@H]2CCCC[C@H]2C1,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,C1CC[C@H]2CCCC[C@H]2C1,916.3782051,,,,,deep4chem
CCCCCCCCCCCCCCCC[n+]1ccc(C=Cc2ccccc2O)cc1,c1ccccc1,CCCCCCCCCCCCCCCC[n+]1ccc(C=Cc2ccccc2O)cc1,c1ccccc1,553.7,,,,,deep4chem
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,c1ccc2c(c1)CCCC2,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,c1ccc2c(c1)CCCC2,853.4626866,,,,,deep4chem
CCCCCCCCCCCCCCCC[n+]1ccc(C=Cc2ccccc2O)cc1,C1COCCO1,CCCCCCCCCCCCCCCC[n+]1ccc(C=Cc2ccccc2O)cc1,C1COCCO1,558.2,,,,,deep4chem
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,C=Cc1ccccc1,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,C=Cc1ccccc1,821.5804598,,,,,deep4chem
CCCCCCCCCCCCCCCC[n+]1ccc(C=Cc2ccccc2O)cc1,ClC(Cl)Cl,CCCCCCCCCCCCCCCC[n+]1ccc(C=Cc2ccccc2O)cc1,ClC(Cl)Cl,554.2,,,,,deep4chem
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,ClCCl,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,ClCCl,702.4815725,,,,,deep4chem
CCCCCCCCCCCCCCCC[n+]1ccc(C=Cc2ccccc2O)cc1,ClCCl,CCCCCCCCCCCCCCCC[n+]1ccc(C=Cc2ccccc2O)cc1,ClCCl,553.8,,,,,deep4chem
CCCCCCCCCCCCCCCC[n+]1ccc(C=Cc2ccccc2O)cc1,CC(C)=O,CCCCCCCCCCCCCCCC[n+]1ccc(C=Cc2ccccc2O)cc1,CC(C)=O,547.0,,,,,deep4chem
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,BrCBr,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,BrCBr,725.6598985,,,,,deep4chem
CCCCCCCCCCCCCCCC[n+]1ccc(C=Cc2ccccc2O)cc1,CN(C)C=O,CCCCCCCCCCCCCCCC[n+]1ccc(C=Cc2ccccc2O)cc1,CN(C)C=O,549.1,,,,,deep4chem
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,ICI,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,ICI,783.3150685,,,,,deep4chem
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,ClC(Cl)Cl,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,ClC(Cl)Cl,731.2276215,,,,,deep4chem
CCCCCCCCCCCCCCCC[n+]1ccc(C=Cc2ccccc2O)cc1,CS(C)=O,CCCCCCCCCCCCCCCC[n+]1ccc(C=Cc2ccccc2O)cc1,CS(C)=O,523.4,,,,,deep4chem
CCCCCCCCCCCCCCCC[n+]1ccc(C=Cc2ccccc2O)cc1,CC(C)O,CCCCCCCCCCCCCCCC[n+]1ccc(C=Cc2ccccc2O)cc1,CC(C)O,520.4,,,,,deep4chem
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,[2H]C(Cl)(Cl)Cl,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,[2H]C(Cl)(Cl)Cl,733.1025641,,,,,deep4chem
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,BrC(Br)Br,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,BrC(Br)Br,758.3819629,,,,,deep4chem
CCCCCCCCCCCCCCCC[n+]1ccc(C=Cc2ccccc2O)cc1,CCCCO,CCCCCCCCCCCCCCCC[n+]1ccc(C=Cc2ccccc2O)cc1,CCCCO,523.4,,,,,deep4chem
CCCCCCCCCCCCCCCC[n+]1ccc(C=Cc2ccccc2O)cc1,CCCO,CCCCCCCCCCCCCCCC[n+]1ccc(C=Cc2ccccc2O)cc1,CCCO,518.9,,,,,deep4chem
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,ClC(Cl)(Cl)Cl,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,ClC(Cl)(Cl)Cl,882.4382716,,,,,deep4chem
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,FC(Cl)(Cl)Cl,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,FC(Cl)(Cl)Cl,858.5885886,,,,,deep4chem
CCCCCCCCCCCCCCCC[n+]1ccc(C=Cc2ccccc2O)cc1,CCO,CCCCCCCCCCCCCCCC[n+]1ccc(C=Cc2ccccc2O)cc1,CCO,518.9,,,,,deep4chem
CCCCCCCCCCCCCCCC[n+]1ccc(C=Cc2ccccc2O)cc1,CO,CCCCCCCCCCCCCCCC[n+]1ccc(C=Cc2ccccc2O)cc1,CO,503.8,,,,,deep4chem
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,ClC(Cl)(Cl)Br,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,ClC(Cl)(Cl)Br,821.5804598,,,,,deep4chem
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,CBr,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,CBr,760.3989362,,,,,deep4chem
CCCCCCCCCCCCCCCC[n+]1ccc(C=C(C)c2ccccc2)cc1,CCCCCC,CCCCCCCCCCCCCCCC[n+]1ccc(C=C(C)c2ccccc2)cc1,CCCCCC,398.5,,,,,deep4chem
CCCCCCCCCCCCCCCC[n+]1ccc(C=C(C)c2ccccc2)cc1,ClC(Cl)(Cl)Cl,CCCCCCCCCCCCCCCC[n+]1ccc(C=C(C)c2ccccc2)cc1,ClC(Cl)(Cl)Cl,399.5,,,,,deep4chem
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,CC(Cl)Cl,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,CC(Cl)Cl,725.6598985,,,,,deep4chem
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,ClCCCl,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,ClCCCl,692.2760291,,,,,deep4chem
CCCCCCCCCCCCCCCC[n+]1ccc(C=C(C)c2ccccc2)cc1,Cc1ccccc1,CCCCCCCCCCCCCCCC[n+]1ccc(C=C(C)c2ccccc2)cc1,Cc1ccccc1,393.5,,,,,deep4chem
CCCCCCCCCCCCCCCC[n+]1ccc(C=C(C)c2ccccc2)cc1,c1ccccc1,CCCCCCCCCCCCCCCC[n+]1ccc(C=C(C)c2ccccc2)cc1,c1ccccc1,386.8,,,,,deep4chem
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,BrCCBr,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,BrCCBr,746.5013055,,,,,deep4chem
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,CC(Cl)(Cl)Cl,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,CC(Cl)(Cl)Cl,789.8066298,,,,,deep4chem
CCCCCCCCCCCCCCCC[n+]1ccc(C=C(C)c2ccccc2)cc1,C1COCCO1,CCCCCCCCCCCCCCCC[n+]1ccc(C=C(C)c2ccccc2)cc1,C1COCCO1,387.4,,,,,deep4chem
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,ClCC(Cl)Cl,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,ClCC(Cl)Cl,709.4540943,,,,,deep4chem
CCCCCCCCCCCCCCCC[n+]1ccc(C=C(C)c2ccccc2)cc1,ClC(Cl)Cl,CCCCCCCCCCCCCCCC[n+]1ccc(C=C(C)c2ccccc2)cc1,ClC(Cl)Cl,384.0,,,,,deep4chem
CCCCCCCCCCCCCCCC[n+]1ccc(C=C(C)c2ccccc2)cc1,ClCCl,CCCCCCCCCCCCCCCC[n+]1ccc(C=C(C)c2ccccc2)cc1,ClCCl,386.4,,,,,deep4chem
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,FC(F)(F)C(Cl)(Cl)Cl,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,FC(F)(F)C(Cl)(Cl)Cl,845.887574,,,,,deep4chem
CCCCCCCCCCCCCCCC[n+]1ccc(C=C(C)c2ccccc2)cc1,CC(C)=O,CCCCCCCCCCCCCCCC[n+]1ccc(C=C(C)c2ccccc2)cc1,CC(C)=O,383.2,,,,,deep4chem
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,FC(F)(Cl)C(F)(Cl)Cl,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,FC(F)(Cl)C(F)(Cl)Cl,861.1746988,,,,,deep4chem
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,ClC(Cl)C(Cl)Cl,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,ClC(Cl)C(Cl)Cl,725.6598985,,,,,deep4chem
CCCCCCCCCCCCCCCC[n+]1ccc(C=C(C)c2ccccc2)cc1,CN(C)C=O,CCCCCCCCCCCCCCCC[n+]1ccc(C=C(C)c2ccccc2)cc1,CN(C)C=O,384.4,,,,,deep4chem
CCCCCCCCCCCCCCCC[n+]1ccc(C=C(C)c2ccccc2)cc1,CS(C)=O,CCCCCCCCCCCCCCCC[n+]1ccc(C=C(C)c2ccccc2)cc1,CS(C)=O,384.6,,,,,deep4chem
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,ClC(Cl)C(Cl)(Cl)Cl,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,ClC(Cl)C(Cl)(Cl)Cl,785.467033,,,,,deep4chem
CCCCCCCCCCCCCCCC[n+]1ccc(C=C(C)c2ccccc2)cc1,CC(C)O,CCCCCCCCCCCCCCCC[n+]1ccc(C=C(C)c2ccccc2)cc1,CC(C)O,385.4,,,,,deep4chem
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,C=C(Cl)Cl,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,C=C(Cl)Cl,772.7297297,,,,,deep4chem
CCCCCCCCCCCCCCCC[n+]1ccc(C=C(C)c2ccccc2)cc1,CCCCO,CCCCCCCCCCCCCCCC[n+]1ccc(C=C(C)c2ccccc2)cc1,CCCCO,390.5,,,,,deep4chem
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,Cl/C=C/Cl,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,Cl/C=C/Cl,835.994152,,,,,deep4chem
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,Cl/C=C\Cl,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,Cl/C=C\Cl,682.3627685,,,,,deep4chem
CCCCCCCCCCCCCCCC[n+]1ccc(C=C(C)c2ccccc2)cc1,CCCO,CCCCCCCCCCCCCCCC[n+]1ccc(C=C(C)c2ccccc2)cc1,CCCO,398.5,,,,,deep4chem
CCCCCCCCCCCCCCCC[n+]1ccc(C=C(C)c2ccccc2)cc1,CCO,CCCCCCCCCCCCCCCC[n+]1ccc(C=C(C)c2ccccc2)cc1,CCO,399.5,,,,,deep4chem
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,ClC=C(Cl)Cl,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,ClC=C(Cl)Cl,796.4066852,,,,,deep4chem
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,ClC(Cl)=C(Cl)Cl,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,ClC(Cl)=C(Cl)Cl,890.6853583,,,,,deep4chem
CCCCCCCCCCCCCCCC[n+]1ccc(C=C(C)c2ccccc2)cc1,CO,CCCCCCCCCCCCCCCC[n+]1ccc(C=C(C)c2ccccc2)cc1,CO,400.6,,,,,deep4chem
CCCCN1C(=O)c2cccc3c([O-])c(C=Cc4sc5ccccc5[n+]4CC)cc(c23)C1=O,Cc1ccccc1,CCCCN1C(=O)c2cccc3c([O-])c(C=Cc4sc5ccccc5[n+]4CC)cc(c23)C1=O,Cc1ccccc1,607.3,646.1,,,,deep4chem
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,CCCCl,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,CCCCl,764.4652406,,,,,deep4chem
CCCCN1C(=O)c2cccc3c([O-])c(C=Cc4sc5ccccc5[n+]4CC)cc(c23)C1=O,C1CCOC1,CCCCN1C(=O)c2cccc3c([O-])c(C=Cc4sc5ccccc5[n+]4CC)cc(c23)C1=O,C1CCOC1,586.7,,,,,deep4chem
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,FC(F)(F)CCCl,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,FC(F)(F)CCCl,702.4815725,,,,,deep4chem
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,ClCCCCl,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,ClCCCCl,711.2189055,,,,,deep4chem
CCCCN1C(=O)c2cccc3c([O-])c(C=Cc4sc5ccccc5[n+]4CC)cc(c23)C1=O,ClC(Cl)Cl,CCCCN1C(=O)c2cccc3c([O-])c(C=Cc4sc5ccccc5[n+]4CC)cc(c23)C1=O,ClC(Cl)Cl,589.5,641.0,,,,deep4chem
CCCCN1C(=O)c2cccc3c([O-])c(C=Cc4sc5ccccc5[n+]4CC)cc(c23)C1=O,ClCCl,CCCCN1C(=O)c2cccc3c([O-])c(C=Cc4sc5ccccc5[n+]4CC)cc(c23)C1=O,ClCCl,584.8,641.4,,,,deep4chem
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,CC(C)(Cl)Cl,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,CC(C)(Cl)Cl,754.3799472,,,,,deep4chem
CCCCN1C(=O)c2cccc3c([O-])c(C=Cc4sc5ccccc5[n+]4CC)cc(c23)C1=O,CC(C)=O,CCCCN1C(=O)c2cccc3c([O-])c(C=Cc4sc5ccccc5[n+]4CC)cc(c23)C1=O,CC(C)=O,572.5,,,,,deep4chem
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,FC(F)(F)C(F)(Cl)C(F)(F)Cl,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,FC(F)(F)C(F)(Cl)C(F)(F)Cl,850.922619,,,,,deep4chem
CCCCN1C(=O)c2cccc3c([O-])c(C=Cc4sc5ccccc5[n+]4CC)cc(c23)C1=O,CS(C)=O,CCCCN1C(=O)c2cccc3c([O-])c(C=Cc4sc5ccccc5[n+]4CC)cc(c23)C1=O,CS(C)=O,566.8,,,,,deep4chem
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,CC(Br)CBr,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,CC(Br)CBr,731.2276215,,,,,deep4chem
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,ClCC(Cl)CCl,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,ClCC(Cl)CCl,707.6980198,,,,,deep4chem
CCCCN1C(=O)c2cccc3c([O-])c(C=Cc4sc5ccccc5[n+]4CC)cc(c23)C1=O,CC#N,CCCCN1C(=O)c2cccc3c([O-])c(C=Cc4sc5ccccc5[n+]4CC)cc(c23)C1=O,CC#N,564.6,,,,,deep4chem
CCCCN1C(=O)c2cccc3c([O-])c(C=Cc4sc5ccccc5[n+]4CC)cc(c23)C1=O,CCO,CCCCN1C(=O)c2cccc3c([O-])c(C=Cc4sc5ccccc5[n+]4CC)cc(c23)C1=O,CCO,555.7,,,,,deep4chem
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,ClC(Cl)=C(Cl)C(Cl)(Cl)Cl,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,ClC(Cl)=C(Cl)C(Cl)(Cl)Cl,871.6768293,,,,,deep4chem
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,ClCCCCCl,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,ClCCCCCl,723.8227848,,,,,deep4chem
CCCCN1C(=O)c2cccc3c([O-])c(C=Cc4sc5ccccc5[n+]4CC)cc(c23)C1=O,CO,CCCCN1C(=O)c2cccc3c([O-])c(C=Cc4sc5ccccc5[n+]4CC)cc(c23)C1=O,CO,545.8,,,,,deep4chem
CCCCN1C(=O)c2cccc3c([O-])c(C=Cc4sc5ccccc5[n+]4CC)cc(c23)C1=O,O,CCCCN1C(=O)c2cccc3c([O-])c(C=Cc4sc5ccccc5[n+]4CC)cc(c23)C1=O,O,489.5,519.7,,,,deep4chem
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,FC1(F)C(F)(F)C(F)(Cl)C1(F)Cl,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,FC1(F)C(F)(F)C(F)(Cl)C1(F)Cl,858.5885886,,,,,deep4chem
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,887.9192547,,,,,deep4chem
CN(C)[c+]1scc(-c2cc(I)cc(I)c2[O-])s1,CO,CN(C)[c+]1scc(-c2cc(I)cc(I)c2[O-])s1,CO,394.0,,,,,deep4chem
[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl,[O-]c1c(-c2ccccc2)cc(-[n+]2c(-c3ccccc3)cc(-c3ccccc3)cc2-c2ccccc2)cc1-c1ccccc1,ClC1=C(Cl)C(Cl)(Cl)C(Cl)=C1Cl,871.6768293,,,,,deep4chem
CN(C)[c+]1scc(-c2cc(I)cc(I)c2[O-])s1,CC#N,CN(C)[c+]1scc(-c2cc(I)cc(I)c2[O-])s1,CC#N,425.0,,,,,deep4chem
CN(C)[c+]1scc(-c2cc(I)cc(I)c2[O-])s1,ClCCl,CN(C)[c+]1scc(-c2cc(I)cc(I)c2[O-])s1,ClCCl,430.0,,,,,deep4chem
